timestamp,traffic_phase,event_type,dpid,src,dst,dst_port,predicted_label,inference_ms,control_latency_ms,mitigated,pkt_rate,flow_count_per_dpid,distinct_ports,distinct_targets,distinct_sources,ryu_cpu_percent
2026-09-20T19:12:55.702,scanning,classify,0000000000000004,10.0.0.11,10.0.0.12,-1,normal,1.4199,,0,0.99,6,1,1,3,4.0
2026-09-20T19:12:55.703,scanning,classify,0000000000000004,10.0.0.5,10.0.0.12,-1,normal,1.4199,,0,0.0,6,1,1,3,4.0
2026-09-20T19:12:55.703,scanning,classify,0000000000000004,10.0.0.12,10.0.0.5,14,scanning,1.4199,,0,0.0,6,4,3,1,4.0
2026-09-20T19:12:55.703,scanning,classify,0000000000000004,10.0.0.5,10.0.0.12,5099,scanning,1.4199,,0,0.0,6,1,1,2,4.0
2026-09-20T19:12:55.703,scanning,classify,0000000000000004,10.0.0.12,10.0.0.2,30,normal,1.4199,,0,0.0,6,4,3,1,4.0
2026-09-20T19:12:55.703,scanning,classify,0000000000000004,10.0.0.2,10.0.0.12,5099,normal,1.4199,,0,0.0,6,1,1,2,4.0
2026-09-20T19:12:56.672,scanning,classify,0000000000000001,10.0.0.12,10.0.0.2,30,scanning,2.6026,,0,4.12,3,4,3,1,4.0
2026-09-20T19:12:56.672,scanning,classify,0000000000000001,10.0.0.2,10.0.0.12,5099,scanning,2.6026,,0,4.12,3,1,1,2,4.0
2026-09-20T19:12:56.672,scanning,classify,0000000000000001,10.0.0.5,10.0.0.12,-1,normal,2.6026,,0,0.0,3,1,1,3,4.0
2026-09-20T19:12:56.683,scanning,classify,0000000000000004,10.0.0.11,10.0.0.12,-1,normal,2.0516,,0,0.0,4,1,1,3,4.0
2026-09-20T19:12:56.683,scanning,classify,0000000000000004,10.0.0.5,10.0.0.12,-1,normal,2.0516,,0,93.78,4,1,1,3,4.0
2026-09-20T19:12:56.683,scanning,classify,0000000000000004,10.0.0.12,10.0.0.2,30,scanning,2.0516,,0,0.0,4,4,3,1,4.0
2026-09-20T19:12:56.683,scanning,classify,0000000000000004,10.0.0.2,10.0.0.12,5099,scanning,2.0516,,0,0.0,4,1,1,2,4.0
2026-09-20T19:12:56.692,scanning,classify,0000000000000002,10.0.0.12,10.0.0.2,30,scanning,3.9961,,0,0.0,2,4,3,1,4.0
2026-09-20T19:12:56.692,scanning,classify,0000000000000002,10.0.0.2,10.0.0.12,5099,scanning,3.9961,,0,0.0,2,1,1,2,4.0
2026-09-20T19:12:56.702,scanning,classify,0000000000000003,10.0.0.5,10.0.0.12,-1,normal,8.4182,,0,0.0,1,1,1,3,4.0
2026-09-20T19:12:57.674,scanning,classify,0000000000000001,10.0.0.12,10.0.0.2,30,scanning,1.3097,,0,0.0,6,3,3,1,5.0
2026-09-20T19:12:57.674,scanning,classify,0000000000000001,10.0.0.2,10.0.0.12,5099,scanning,1.3097,,0,0.0,6,1,1,2,5.0
2026-09-20T19:12:57.674,scanning,classify,0000000000000001,10.0.0.12,10.0.0.5,14,scanning,1.3097,,0,0.0,6,3,3,1,5.0
2026-09-20T19:12:57.674,scanning,classify,0000000000000001,10.0.0.5,10.0.0.12,5099,scanning,1.3097,,0,0.0,6,1,1,2,5.0
2026-09-20T19:12:57.674,scanning,classify,0000000000000001,10.0.0.5,10.0.0.12,-1,normal,1.3097,,0,0.0,6,1,1,3,5.0
2026-09-20T19:12:57.674,scanning,classify,0000000000000001,10.0.0.2,10.0.0.12,-1,normal,1.3097,,0,0.0,6,1,1,3,5.0
2026-09-20T19:12:57.683,scanning,classify,0000000000000002,10.0.0.12,10.0.0.2,30,scanning,2.2596,,0,0.0,3,3,3,1,5.0
2026-09-20T19:12:57.683,scanning,classify,0000000000000002,10.0.0.2,10.0.0.12,5099,scanning,2.2596,,0,0.0,3,1,1,2,5.0
2026-09-20T19:12:57.683,scanning,classify,0000000000000002,10.0.0.2,10.0.0.12,-1,normal,2.2596,,0,0.0,3,1,1,3,5.0
2026-09-20T19:12:57.692,scanning,classify,0000000000000004,10.0.0.5,10.0.0.12,-1,ddos,1.2107,,0,51.31,6,1,1,3,5.0
2026-09-20T19:12:57.693,scanning,classify,0000000000000004,10.0.0.2,10.0.0.12,-1,normal,1.2107,,0,0.0,6,1,1,3,5.0
2026-09-20T19:12:57.693,scanning,classify,0000000000000004,10.0.0.12,10.0.0.2,30,scanning,1.2107,,0,0.0,6,3,3,1,5.0
2026-09-20T19:12:57.693,scanning,classify,0000000000000004,10.0.0.2,10.0.0.12,5099,scanning,1.2107,,0,0.0,6,1,1,2,5.0
2026-09-20T19:12:57.693,scanning,classify,0000000000000004,10.0.0.12,10.0.0.5,14,scanning,1.2107,,0,51.12,6,3,3,1,5.0
2026-09-20T19:12:57.693,scanning,classify,0000000000000004,10.0.0.5,10.0.0.12,5099,scanning,1.2107,,0,0.0,6,1,1,2,5.0
2026-09-20T19:12:57.701,scanning,classify,0000000000000003,10.0.0.5,10.0.0.12,-1,normal,2.3742,,0,0.0,3,1,1,3,5.0
2026-09-20T19:12:57.701,scanning,classify,0000000000000003,10.0.0.12,10.0.0.5,14,scanning,2.3742,,0,0.0,3,2,3,1,5.0
2026-09-20T19:12:57.701,scanning,classify,0000000000000003,10.0.0.5,10.0.0.12,5099,scanning,2.3742,,0,0.0,3,1,1,2,5.0
2026-09-20T19:12:58.676,scanning,classify,0000000000000001,10.0.0.12,10.0.0.5,14,scanning,3.1311,,0,0.0,3,2,3,1,4.0
2026-09-20T19:12:58.677,scanning,classify,0000000000000001,10.0.0.5,10.0.0.12,5099,scanning,3.1311,,0,0.0,3,1,1,2,4.0
2026-09-20T19:12:58.677,scanning,classify,0000000000000001,10.0.0.2,10.0.0.12,-1,normal,3.1311,,0,0.0,3,1,1,3,4.0
2026-09-20T19:12:58.686,scanning,classify,0000000000000002,10.0.0.2,10.0.0.12,-1,normal,7.1528,,0,0.0,1,1,1,3,4.0
2026-09-20T19:12:58.695,scanning,classify,0000000000000003,10.0.0.12,10.0.0.5,14,scanning,3.9152,,0,46.78,2,2,3,1,4.0
2026-09-20T19:12:58.696,scanning,classify,0000000000000003,10.0.0.5,10.0.0.12,5099,scanning,3.9152,,0,0.0,2,1,1,2,4.0
2026-09-20T19:12:58.706,scanning,classify,0000000000000004,10.0.0.2,10.0.0.12,-1,normal,2.1998,,0,0.0,4,1,1,3,4.0
2026-09-20T19:12:58.706,scanning,classify,0000000000000004,10.0.0.11,10.0.0.12,-1,normal,2.1998,,0,0.0,4,1,1,3,4.0
2026-09-20T19:12:58.706,scanning,classify,0000000000000004,10.0.0.12,10.0.0.5,14,scanning,2.1998,,0,0.0,4,2,3,1,4.0
2026-09-20T19:12:58.706,scanning,classify,0000000000000004,10.0.0.5,10.0.0.12,5099,scanning,2.1998,,0,0.0,4,1,1,2,4.0
2026-09-20T19:12:59.714,scanning,classify,0000000000000001,10.0.0.12,10.0.0.5,14,scanning,2.1393,,0,0.0,4,2,2,1,5.0
2026-09-20T19:12:59.714,scanning,classify,0000000000000001,10.0.0.5,10.0.0.12,5099,scanning,2.1393,,0,0.0,4,1,1,2,5.0
2026-09-20T19:12:59.714,scanning,classify,0000000000000001,10.0.0.2,10.0.0.12,-1,normal,2.1393,,0,0.0,4,1,1,3,5.0
2026-09-20T19:12:59.714,scanning,classify,0000000000000001,10.0.0.5,10.0.0.12,-1,normal,2.1393,,0,0.0,4,1,1,3,5.0
2026-09-20T19:12:59.725,scanning,classify,0000000000000002,10.0.0.2,10.0.0.12,-1,normal,8.6371,,0,0.0,1,1,1,3,5.0
2026-09-20T19:12:59.735,scanning,classify,0000000000000003,10.0.0.12,10.0.0.5,14,scanning,2.683,,0,44.96,3,2,2,1,5.0
2026-09-20T19:12:59.735,scanning,classify,0000000000000003,10.0.0.5,10.0.0.12,5099,scanning,2.683,,0,0.0,3,1,1,2,5.0
2026-09-20T19:12:59.735,scanning,classify,0000000000000003,10.0.0.5,10.0.0.12,-1,normal,2.683,,0,0.0,3,1,1,3,5.0
2026-09-20T19:12:59.746,scanning,classify,0000000000000004,10.0.0.2,10.0.0.12,-1,normal,1.9552,,0,0.0,5,1,1,3,5.0
2026-09-20T19:12:59.747,scanning,classify,0000000000000004,10.0.0.11,10.0.0.12,-1,normal,1.9552,,0,0.0,5,1,1,3,5.0
2026-09-20T19:12:59.747,scanning,classify,0000000000000004,10.0.0.5,10.0.0.12,-1,normal,1.9552,,0,0.0,5,1,1,3,5.0
2026-09-20T19:12:59.747,scanning,classify,0000000000000004,10.0.0.12,10.0.0.5,14,scanning,1.9552,,0,0.0,5,2,2,1,5.0
2026-09-20T19:12:59.747,scanning,classify,0000000000000004,10.0.0.5,10.0.0.12,5099,scanning,1.9552,,0,0.0,5,1,1,2,5.0
2026-09-20T19:13:00.678,scanning,classify,0000000000000001,10.0.0.5,10.0.0.12,-1,normal,2.7804,,0,0.0,3,1,1,3,5.0
2026-09-20T19:13:00.678,scanning,classify,0000000000000001,10.0.0.5,10.0.0.12,-1,normal,2.7804,,0,0.0,3,1,1,3,5.0
2026-09-20T19:13:00.678,scanning,classify,0000000000000001,10.0.0.12,10.0.0.5,-1,normal,2.7804,,0,0.0,3,2,2,1,5.0
2026-09-20T19:13:00.689,scanning,classify,0000000000000003,10.0.0.5,10.0.0.12,-1,normal,2.7423,,0,87.16,3,1,1,3,5.0
2026-09-20T19:13:00.689,scanning,classify,0000000000000003,10.0.0.5,10.0.0.12,-1,normal,2.7423,,0,0.0,3,1,1,3,5.0
2026-09-20T19:13:00.689,scanning,classify,0000000000000003,10.0.0.12,10.0.0.5,-1,normal,2.7423,,0,0.0,3,2,2,1,5.0
2026-09-20T19:13:00.699,scanning,classify,0000000000000004,10.0.0.11,10.0.0.12,-1,normal,2.1371,,0,1.05,4,1,1,3,5.0
2026-09-20T19:13:00.699,scanning,classify,0000000000000004,10.0.0.5,10.0.0.12,-1,normal,2.1371,,0,99.77,4,1,1,3,5.0
2026-09-20T19:13:00.700,scanning,classify,0000000000000004,10.0.0.5,10.0.0.12,-1,normal,2.1371,,0,0.0,4,1,1,3,5.0
2026-09-20T19:13:00.700,scanning,classify,0000000000000004,10.0.0.12,10.0.0.5,-1,normal,2.1371,,0,0.0,4,2,2,1,5.0
2026-09-20T19:13:01.678,scanning,classify,0000000000000001,10.0.0.5,10.0.0.12,-1,normal,2.8673,,0,0.0,3,1,1,3,4.0
2026-09-20T19:13:01.678,scanning,classify,0000000000000001,10.0.0.12,10.0.0.5,-1,normal,2.8673,,0,0.0,3,2,2,1,4.0
2026-09-20T19:13:01.678,scanning,classify,0000000000000001,10.0.0.2,10.0.0.12,-1,normal,2.8673,,0,0.0,3,1,1,3,4.0
2026-09-20T19:13:01.686,scanning,classify,0000000000000002,10.0.0.2,10.0.0.12,-1,normal,6.4752,,0,0.0,1,1,1,3,4.0
2026-09-20T19:13:01.696,scanning,classify,0000000000000003,10.0.0.5,10.0.0.12,-1,normal,4.453,,0,0.0,2,1,1,3,4.0
2026-09-20T19:13:01.697,scanning,classify,0000000000000003,10.0.0.12,10.0.0.5,-1,normal,4.453,,0,0.0,2,2,2,1,4.0
2026-09-20T19:13:01.706,scanning,classify,0000000000000004,10.0.0.5,10.0.0.12,-1,normal,2.6067,,0,0.0,3,1,1,3,4.0
2026-09-20T19:13:01.706,scanning,classify,0000000000000004,10.0.0.12,10.0.0.5,-1,normal,2.6067,,0,0.0,3,2,2,1,4.0
2026-09-20T19:13:01.706,scanning,classify,0000000000000004,10.0.0.2,10.0.0.12,-1,normal,2.6067,,0,0.0,3,1,1,3,4.0
2026-09-20T19:13:02.682,scanning,classify,0000000000000001,10.0.0.2,10.0.0.12,-1,normal,11.4544,,0,0.0,1,1,1,3,4.0
2026-09-20T19:13:02.697,scanning,classify,0000000000000002,10.0.0.2,10.0.0.12,-1,normal,11.1749,,0,0.0,1,1,1,3,4.0
2026-09-20T19:13:02.709,scanning,classify,0000000000000004,10.0.0.2,10.0.0.12,-1,normal,10.926,,0,0.0,1,1,1,3,4.0
2026-09-20T19:13:03.680,scanning,classify,0000000000000001,10.0.0.2,10.0.0.12,-1,normal,7.5157,,0,1.03,1,1,1,3,5.0
2026-09-20T19:13:03.689,scanning,classify,0000000000000004,10.0.0.2,10.0.0.12,-1,normal,7.2356,,0,0.0,1,1,1,3,5.0
2026-09-20T19:13:03.698,scanning,classify,0000000000000002,10.0.0.2,10.0.0.12,-1,normal,7.5364,,0,0.0,1,1,1,3,5.0
2026-09-20T19:13:04.681,scanning,classify,0000000000000001,10.0.0.5,10.0.0.12,-1,normal,7.5209,,0,0.0,1,1,1,3,3.0
2026-09-20T19:13:04.690,scanning,classify,0000000000000003,10.0.0.5,10.0.0.12,-1,normal,6.9261,,0,101.08,1,1,1,3,3.0
2026-09-20T19:13:04.698,scanning,classify,0000000000000004,10.0.0.5,10.0.0.12,-1,normal,6.8205,,0,0.0,1,1,1,3,3.0
2026-09-20T19:13:05.683,scanning,classify,0000000000000001,10.0.0.5,10.0.0.12,-1,normal,7.1806,,0,0.0,1,1,1,3,3.0
2026-09-20T19:13:05.692,scanning,classify,0000000000000004,10.0.0.5,10.0.0.12,-1,normal,3.6628,,0,109.49,2,1,1,3,3.0
2026-09-20T19:13:05.692,scanning,classify,0000000000000004,10.0.0.11,10.0.0.12,-1,normal,3.6628,,0,0.0,2,1,1,3,3.0
2026-09-20T19:13:05.700,scanning,classify,0000000000000003,10.0.0.5,10.0.0.12,-1,normal,7.1268,,0,0.0,1,1,1,3,3.0
2026-09-20T19:13:06.685,scanning,classify,0000000000000001,10.0.0.12,10.0.0.5,18,scanning,1.8611,,0,0.0,4,1,1,1,3.0
2026-09-20T19:13:06.685,scanning,classify,0000000000000001,10.0.0.5,10.0.0.12,5099,scanning,1.8611,,0,0.0,4,1,1,1,3.0
2026-09-20T19:13:06.685,scanning,classify,0000000000000001,10.0.0.12,10.0.0.5,11,normal,1.8611,,0,0.0,4,2,1,1,3.0
2026-09-20T19:13:06.685,scanning,classify,0000000000000001,10.0.0.5,10.0.0.12,5099,normal,1.8611,,0,0.0,4,1,1,1,3.0
2026-09-20T19:13:06.695,scanning,classify,0000000000000003,10.0.0.12,10.0.0.5,18,scanning,1.8228,,0,286.24,4,2,1,1,3.0
2026-09-20T19:13:06.695,scanning,classify,0000000000000003,10.0.0.5,10.0.0.12,5099,normal,1.8228,,0,285.99,4,1,1,1,3.0
2026-09-20T19:13:06.695,scanning,classify,0000000000000003,10.0.0.12,10.0.0.5,11,normal,1.8228,,0,0.0,4,2,1,1,3.0
2026-09-20T19:13:06.695,scanning,classify,0000000000000003,10.0.0.5,10.0.0.12,5099,normal,1.8228,,0,0.0,4,1,1,1,3.0
2026-09-20T19:13:06.704,scanning,classify,0000000000000004,10.0.0.11,10.0.0.12,-1,normal,1.4751,,0,0.0,5,1,1,3,3.0
2026-09-20T19:13:06.704,scanning,classify,0000000000000004,10.0.0.12,10.0.0.5,18,normal,1.4751,,0,338.46,5,2,1,1,3.0
2026-09-20T19:13:06.704,scanning,classify,0000000000000004,10.0.0.5,10.0.0.12,5099,normal,1.4751,,0,338.3,5,1,1,1,3.0
2026-09-20T19:13:06.704,scanning,classify,0000000000000004,10.0.0.12,10.0.0.5,11,normal,1.4751,,0,0.0,5,2,1,1,3.0
2026-09-20T19:13:06.704,scanning,classify,0000000000000004,10.0.0.5,10.0.0.12,5099,normal,1.4751,,0,0.0,5,1,1,1,3.0
2026-09-20T19:13:07.687,scanning,classify,0000000000000001,10.0.0.12,10.0.0.5,18,scanning,1.8564,,0,4.07,4,2,1,1,3.0
2026-09-20T19:13:07.687,scanning,classify,0000000000000001,10.0.0.5,10.0.0.12,5099,scanning,1.8564,,0,4.07,4,1,1,1,3.0
2026-09-20T19:13:07.687,scanning,classify,0000000000000001,10.0.0.12,10.0.0.5,11,scanning,1.8564,,0,0.0,4,2,1,1,3.0
2026-09-20T19:13:07.687,scanning,classify,0000000000000001,10.0.0.5,10.0.0.12,5099,scanning,1.8564,,0,0.0,4,1,1,1,3.0
2026-09-20T19:13:07.695,scanning,classify,0000000000000004,10.0.0.12,10.0.0.5,18,scanning,1.7611,,0,0.0,4,2,1,1,3.0
2026-09-20T19:13:07.695,scanning,classify,0000000000000004,10.0.0.5,10.0.0.12,5099,scanning,1.7611,,0,0.0,4,1,1,1,3.0
2026-09-20T19:13:07.695,scanning,classify,0000000000000004,10.0.0.12,10.0.0.5,11,scanning,1.7611,,0,0.0,4,2,1,1,3.0
2026-09-20T19:13:07.695,scanning,classify,0000000000000004,10.0.0.5,10.0.0.12,5099,scanning,1.7611,,0,0.0,4,1,1,1,3.0
2026-09-20T19:13:07.705,scanning,classify,0000000000000003,10.0.0.12,10.0.0.5,18,scanning,1.783,,0,0.0,4,2,1,1,3.0
2026-09-20T19:13:07.705,scanning,classify,0000000000000003,10.0.0.5,10.0.0.12,5099,scanning,1.783,,0,0.0,4,1,1,1,3.0
2026-09-20T19:13:07.705,scanning,classify,0000000000000003,10.0.0.12,10.0.0.5,11,scanning,1.783,,0,0.0,4,2,1,1,3.0
2026-09-20T19:13:07.705,scanning,classify,0000000000000003,10.0.0.5,10.0.0.12,5099,scanning,1.783,,0,0.0,4,1,1,1,3.0
