timestamp,traffic_phase,event_type,dpid,src,dst,eth_src,eth_dst,ip_proto,dst_port,predicted_label,true_label,inference_ms,control_latency_ms,mitigated,pkt_rate,flow_count_per_dpid,distinct_ports,distinct_targets,distinct_sources,ryu_cpu_percent
2026-09-21T19:54:36.145,normal,classify,0000000000000001,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,7.4195,,0,1.29,1,0,1,1,1.0
2026-09-21T19:54:36.152,normal,classify,0000000000000002,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,6.2853,,0,1.29,1,0,1,1,1.0
2026-09-21T19:54:36.159,normal,classify,0000000000000005,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,6.157,,0,1.29,1,0,1,1,1.0
2026-09-21T19:54:37.147,normal,classify,0000000000000001,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,3.6937,,0,0.0,2,0,1,1,3.0
2026-09-21T19:54:37.147,normal,classify,0000000000000001,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,3.6937,,0,1.29,2,0,1,1,3.0
2026-09-21T19:54:37.155,normal,classify,0000000000000002,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,3.2759,,0,0.0,2,0,1,1,3.0
2026-09-21T19:54:37.155,normal,classify,0000000000000002,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,3.2759,,0,2.57,2,0,1,1,3.0
2026-09-21T19:54:37.161,normal,classify,0000000000000005,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,3.0128,,0,0.0,2,0,1,1,3.0
2026-09-21T19:54:37.161,normal,classify,0000000000000005,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,3.0128,,0,2.58,2,0,1,1,3.0
2026-09-21T19:54:38.148,normal,classify,0000000000000001,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,3.5177,,0,1.0,2,0,1,1,3.0
2026-09-21T19:54:38.148,normal,classify,0000000000000001,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,3.5177,,0,0.0,2,0,1,1,3.0
2026-09-21T19:54:38.155,normal,classify,0000000000000005,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,3.0712,,0,1.01,2,0,1,1,3.0
2026-09-21T19:54:38.155,normal,classify,0000000000000005,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,3.0712,,0,0.0,2,0,1,1,3.0
2026-09-21T19:54:38.162,normal,classify,0000000000000002,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,3.0916,,0,0.99,2,0,1,1,3.0
2026-09-21T19:54:38.162,normal,classify,0000000000000002,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,3.0916,,0,0.0,2,0,1,1,3.0
2026-09-21T19:54:39.150,normal,classify,0000000000000001,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,3.428,,0,1.0,2,0,1,1,3.0
2026-09-21T19:54:39.150,normal,classify,0000000000000001,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,3.428,,0,1.0,2,0,1,1,3.0
2026-09-21T19:54:39.157,normal,classify,0000000000000002,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,3.0067,,0,1.01,2,0,1,1,3.0
2026-09-21T19:54:39.157,normal,classify,0000000000000002,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,3.0067,,0,1.01,2,0,1,1,3.0
2026-09-21T19:54:39.164,normal,classify,0000000000000005,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,3.0164,,0,0.99,2,0,1,1,3.0
2026-09-21T19:54:39.164,normal,classify,0000000000000005,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,3.0164,,0,0.99,2,0,1,1,3.0
2026-09-21T19:54:40.151,normal,classify,0000000000000001,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,3.4632,,0,1.0,2,0,1,1,3.0
2026-09-21T19:54:40.151,normal,classify,0000000000000001,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,3.4632,,0,1.0,2,0,1,1,3.0
2026-09-21T19:54:40.158,normal,classify,0000000000000005,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,3.0121,,0,1.01,2,0,1,1,3.0
2026-09-21T19:54:40.158,normal,classify,0000000000000005,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,3.0121,,0,1.01,2,0,1,1,3.0
2026-09-21T19:54:40.165,normal,classify,0000000000000002,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,3.065,,0,0.99,2,0,1,1,3.0
2026-09-21T19:54:40.165,normal,classify,0000000000000002,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,3.065,,0,0.99,2,0,1,1,3.0
2026-09-21T19:54:41.153,normal,classify,0000000000000001,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,3.4546,,0,0.0,2,0,1,1,3.0
2026-09-21T19:54:41.153,normal,classify,0000000000000001,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,3.4546,,0,0.0,2,0,1,1,3.0
2026-09-21T19:54:41.160,normal,classify,0000000000000002,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,2.9989,,0,0.0,2,0,1,1,3.0
2026-09-21T19:54:41.160,normal,classify,0000000000000002,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,2.9989,,0,0.0,2,0,1,1,3.0
2026-09-21T19:54:41.167,normal,classify,0000000000000005,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,3.03,,0,0.0,2,0,1,1,3.0
2026-09-21T19:54:41.167,normal,classify,0000000000000005,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,3.03,,0,0.0,2,0,1,1,3.0
2026-09-21T19:54:42.155,normal,classify,0000000000000001,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,2.4261,,0,0.0,3,0,1,1,3.0
2026-09-21T19:54:42.155,normal,classify,0000000000000001,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,2.4261,,0,0.0,3,0,1,1,3.0
2026-09-21T19:54:42.155,normal,classify,0000000000000001,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,2.4261,,0,24.44,3,1,1,1,3.0
2026-09-21T19:54:42.191,normal,classify,0000000000000002,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,3.5599,,0,0.0,2,0,1,1,3.0
2026-09-21T19:54:42.191,normal,classify,0000000000000002,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,3.5599,,0,0.0,2,0,1,1,3.0
2026-09-21T19:54:42.199,normal,classify,0000000000000005,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,2.3828,,0,0.0,3,0,1,1,3.0
2026-09-21T19:54:42.199,normal,classify,0000000000000005,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,2.3828,,0,0.0,3,0,1,1,3.0
2026-09-21T19:54:42.199,normal,classify,0000000000000005,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,2.3828,,0,24.44,3,1,1,1,3.0
2026-09-21T19:54:42.205,normal,classify,0000000000000003,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,6.1451,,0,19.87,1,1,1,1,3.0
2026-09-21T19:54:43.157,normal,classify,0000000000000001,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,2.416,,0,0.0,3,0,1,1,3.0
2026-09-21T19:54:43.157,normal,classify,0000000000000001,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,2.416,,0,0.0,3,0,1,1,3.0
2026-09-21T19:54:43.157,normal,classify,0000000000000001,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,2.416,,0,441.24,3,1,1,1,3.0
2026-09-21T19:54:43.164,normal,classify,0000000000000002,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,3.0519,,0,0.0,2,0,1,1,3.0
2026-09-21T19:54:43.164,normal,classify,0000000000000002,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,3.0519,,0,0.0,2,0,1,1,3.0
2026-09-21T19:54:43.245,normal,classify,0000000000000005,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,26.5112,,0,0.0,3,0,1,1,3.0
2026-09-21T19:54:43.245,normal,classify,0000000000000005,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,26.5112,,0,0.0,3,0,1,1,3.0
2026-09-21T19:54:43.245,normal,classify,0000000000000005,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,26.5112,,0,454.14,3,1,1,1,3.0
2026-09-21T19:54:43.253,normal,classify,0000000000000003,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,7.2361,,0,424.43,1,1,1,1,3.0
2026-09-21T19:54:44.158,normal,classify,0000000000000001,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,2.4448,,0,0.0,3,0,1,1,12.0
2026-09-21T19:54:44.158,normal,classify,0000000000000001,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,2.4448,,0,0.0,3,0,1,1,12.0
2026-09-21T19:54:44.158,normal,classify,0000000000000001,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,2.4448,,0,445.34,3,1,1,1,12.0
2026-09-21T19:54:44.166,normal,classify,0000000000000003,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,6.0898,,0,487.86,1,1,1,1,12.0
2026-09-21T19:54:44.173,normal,classify,0000000000000005,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,2.074,,0,0.0,3,0,1,1,12.0
2026-09-21T19:54:44.173,normal,classify,0000000000000005,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,2.074,,0,0.0,3,0,1,1,12.0
2026-09-21T19:54:44.173,normal,classify,0000000000000005,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,2.074,,0,445.33,3,1,1,1,12.0
2026-09-21T19:54:44.180,normal,classify,0000000000000002,10.0.0.14,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:03,1,-1,normal,normal,3.1822,,0,0.0,2,0,1,1,12.0
2026-09-21T19:54:44.180,normal,classify,0000000000000002,10.0.0.3,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0e,1,-1,normal,normal,3.1822,,0,0.0,2,0,1,1,12.0
2026-09-21T19:54:45.158,normal,classify,0000000000000001,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,6.9222,,0,448.75,1,1,1,1,3.0
2026-09-21T19:54:45.165,normal,classify,0000000000000003,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,6.1236,,0,449.22,1,1,1,1,3.0
2026-09-21T19:54:45.172,normal,classify,0000000000000005,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,6.2393,,0,449.17,1,1,1,1,3.0
2026-09-21T19:54:46.161,normal,classify,0000000000000001,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,3.6834,,0,437.08,2,1,1,1,3.0
2026-09-21T19:54:46.161,normal,classify,0000000000000001,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,17,47550,normal,normal,3.6834,,0,2.23,2,1,1,1,3.0
2026-09-21T19:54:46.168,normal,classify,0000000000000005,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,3.0527,,0,439.67,2,1,1,1,3.0
2026-09-21T19:54:46.168,normal,classify,0000000000000005,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,17,47550,normal,normal,3.0527,,0,2.22,2,1,1,1,3.0
2026-09-21T19:54:46.175,normal,classify,0000000000000003,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,3.0642,,0,433.84,2,1,1,1,3.0
2026-09-21T19:54:46.175,normal,classify,0000000000000003,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,17,47550,normal,normal,3.0642,,0,2.23,2,1,1,1,3.0
2026-09-21T19:54:47.163,normal,classify,0000000000000001,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,2.018,,0,0.0,4,1,1,1,3.0
2026-09-21T19:54:47.163,normal,classify,0000000000000001,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,17,47550,normal,normal,2.018,,0,0.0,4,1,1,1,3.0
2026-09-21T19:54:47.163,normal,classify,0000000000000001,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,,-1,spoofing,normal,2.018,,0,2.72,4,0,1,1,3.0
2026-09-21T19:54:47.163,normal,classify,0000000000000001,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,,-1,spoofing,normal,2.018,,0,2.75,4,0,1,1,3.0
2026-09-21T19:54:47.210,normal,classify,0000000000000005,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,1.9967,,0,0.0,4,1,1,1,3.0
2026-09-21T19:54:47.210,normal,classify,0000000000000005,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,17,47550,normal,normal,1.9967,,0,0.0,4,1,1,1,3.0
2026-09-21T19:54:47.210,normal,classify,0000000000000005,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,,-1,spoofing,normal,1.9967,,0,2.73,4,0,1,1,3.0
2026-09-21T19:54:47.210,normal,classify,0000000000000005,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,,-1,spoofing,normal,1.9967,,0,2.74,4,0,1,1,3.0
2026-09-21T19:54:47.217,normal,classify,0000000000000003,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,1.5603,,0,0.0,4,1,1,1,3.0
2026-09-21T19:54:47.217,normal,classify,0000000000000003,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,17,47550,normal,normal,1.5603,,0,0.0,4,1,1,1,3.0
2026-09-21T19:54:47.217,normal,classify,0000000000000003,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,,-1,spoofing,normal,1.5603,,0,2.72,4,0,1,1,3.0
2026-09-21T19:54:47.217,normal,classify,0000000000000003,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,,-1,spoofing,normal,1.5603,,0,2.75,4,0,1,1,3.0
2026-09-21T19:54:48.165,normal,classify,0000000000000001,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,1.4042,,0,0.0,6,1,1,1,3.0
2026-09-21T19:54:48.165,normal,classify,0000000000000001,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,17,47550,normal,normal,1.4042,,0,0.0,6,1,1,1,3.0
2026-09-21T19:54:48.165,normal,classify,0000000000000001,10.0.0.7,10.0.0.3,00:00:00:00:00:07,00:00:00:00:00:03,6,35212,normal,normal,1.4042,,0,341.31,6,1,1,1,3.0
2026-09-21T19:54:48.165,normal,classify,0000000000000001,10.0.0.3,10.0.0.7,00:00:00:00:00:03,00:00:00:00:00:07,6,5002,normal,normal,1.4042,,0,688.0,6,1,2,1,3.0
2026-09-21T19:54:48.165,normal,classify,0000000000000001,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,,-1,normal,normal,1.4042,,0,0.0,6,0,1,1,3.0
2026-09-21T19:54:48.165,normal,classify,0000000000000001,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,,-1,normal,normal,1.4042,,0,0.0,6,0,1,1,3.0
2026-09-21T19:54:48.174,normal,classify,0000000000000005,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,1.8446,,0,0.0,4,1,1,1,3.0
2026-09-21T19:54:48.174,normal,classify,0000000000000005,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,17,47550,normal,normal,1.8446,,0,0.0,4,1,1,1,3.0
2026-09-21T19:54:48.175,normal,classify,0000000000000005,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,,-1,normal,normal,1.8446,,0,0.0,4,0,1,1,3.0
2026-09-21T19:54:48.175,normal,classify,0000000000000005,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,,-1,normal,normal,1.8446,,0,0.0,4,0,1,1,3.0
2026-09-21T19:54:48.183,normal,classify,0000000000000003,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,1.2029,,0,0.0,6,1,1,1,3.0
2026-09-21T19:54:48.183,normal,classify,0000000000000003,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,17,47550,normal,normal,1.2029,,0,0.0,6,1,1,1,3.0
2026-09-21T19:54:48.183,normal,classify,0000000000000003,10.0.0.3,10.0.0.7,00:00:00:00:00:03,00:00:00:00:00:07,6,5002,normal,normal,1.2029,,0,673.02,6,1,2,1,3.0
2026-09-21T19:54:48.183,normal,classify,0000000000000003,10.0.0.7,10.0.0.3,00:00:00:00:00:07,00:00:00:00:00:03,6,35212,normal,normal,1.2029,,0,340.22,6,1,1,1,3.0
2026-09-21T19:54:48.183,normal,classify,0000000000000003,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,,-1,normal,normal,1.2029,,0,0.0,6,0,1,1,3.0
2026-09-21T19:54:48.183,normal,classify,0000000000000003,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,,-1,ddos,normal,1.2029,8.6837,1,0.0,6,0,1,1,3.0
2026-09-21T19:54:48.191,normal,classify,0000000000000002,10.0.0.3,10.0.0.7,00:00:00:00:00:03,00:00:00:00:00:07,6,5002,normal,normal,3.3013,,0,675.12,2,1,2,1,3.0
2026-09-21T19:54:48.191,normal,classify,0000000000000002,10.0.0.7,10.0.0.3,00:00:00:00:00:07,00:00:00:00:00:03,6,35212,normal,normal,3.3013,,0,340.76,2,1,1,1,3.0
2026-09-21T19:54:49.166,normal,classify,0000000000000001,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,1.3474,,0,0.0,6,1,1,1,4.0
2026-09-21T19:54:49.166,normal,classify,0000000000000001,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,17,47550,normal,normal,1.3474,,0,0.0,6,1,1,1,4.0
2026-09-21T19:54:49.166,normal,classify,0000000000000001,10.0.0.7,10.0.0.3,00:00:00:00:00:07,00:00:00:00:00:03,6,35212,normal,normal,1.3474,,0,269.71,6,1,1,1,4.0
2026-09-21T19:54:49.166,normal,classify,0000000000000001,10.0.0.3,10.0.0.7,00:00:00:00:00:03,00:00:00:00:00:07,6,5002,normal,normal,1.3474,,0,536.42,6,1,2,1,4.0
2026-09-21T19:54:49.166,normal,classify,0000000000000001,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,,-1,normal,normal,1.3474,,0,0.0,6,0,1,1,4.0
2026-09-21T19:54:49.166,normal,classify,0000000000000001,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,,-1,normal,normal,1.3474,,0,0.0,6,0,1,1,4.0
2026-09-21T19:54:49.176,normal,classify,0000000000000003,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,1.2383,,0,0.0,6,1,1,1,4.0
2026-09-21T19:54:49.176,normal,classify,0000000000000003,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,17,47550,normal,normal,1.2383,,0,0.0,6,1,1,1,4.0
2026-09-21T19:54:49.176,normal,classify,0000000000000003,10.0.0.3,10.0.0.7,00:00:00:00:00:03,00:00:00:00:00:07,6,5002,normal,normal,1.2383,,0,545.07,6,1,2,1,4.0
2026-09-21T19:54:49.176,normal,classify,0000000000000003,10.0.0.7,10.0.0.3,00:00:00:00:00:07,00:00:00:00:00:03,6,35212,normal,normal,1.2383,,0,272.03,6,1,1,1,4.0
2026-09-21T19:54:49.176,normal,classify,0000000000000003,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,,-1,normal,normal,1.2383,,0,0.0,6,0,1,1,4.0
2026-09-21T19:54:49.176,normal,classify,0000000000000003,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,,-1,normal,normal,1.2383,,0,0.0,6,0,1,1,4.0
2026-09-21T19:54:49.183,normal,classify,0000000000000002,10.0.0.3,10.0.0.7,00:00:00:00:00:03,00:00:00:00:00:07,6,5002,normal,normal,3.2592,,0,545.21,2,1,1,1,4.0
2026-09-21T19:54:49.183,normal,classify,0000000000000002,10.0.0.7,10.0.0.3,00:00:00:00:00:07,00:00:00:00:00:03,6,35212,normal,normal,3.2592,,0,272.1,2,1,1,1,4.0
2026-09-21T19:54:49.191,normal,classify,0000000000000005,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,1.8894,,0,0.0,4,1,1,1,4.0
2026-09-21T19:54:49.191,normal,classify,0000000000000005,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,17,47550,normal,normal,1.8894,,0,0.0,4,1,1,1,4.0
2026-09-21T19:54:49.191,normal,classify,0000000000000005,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,,-1,normal,normal,1.8894,,0,0.0,4,0,1,1,4.0
2026-09-21T19:54:49.191,normal,classify,0000000000000005,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,,-1,normal,normal,1.8894,,0,0.0,4,0,1,1,4.0
2026-09-21T19:54:50.167,normal,classify,0000000000000001,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,1.3692,,0,0.0,6,1,1,1,4.0
2026-09-21T19:54:50.167,normal,classify,0000000000000001,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,17,47550,normal,normal,1.3692,,0,0.0,6,1,1,1,4.0
2026-09-21T19:54:50.167,normal,classify,0000000000000001,10.0.0.7,10.0.0.3,00:00:00:00:00:07,00:00:00:00:00:03,6,35212,normal,normal,1.3692,,0,413.33,6,1,1,1,4.0
2026-09-21T19:54:50.167,normal,classify,0000000000000001,10.0.0.3,10.0.0.7,00:00:00:00:00:03,00:00:00:00:00:07,6,5002,normal,normal,1.3692,,0,825.67,6,1,1,1,4.0
2026-09-21T19:54:50.167,normal,classify,0000000000000001,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,,-1,normal,normal,1.3692,,0,0.0,6,0,1,1,4.0
2026-09-21T19:54:50.167,normal,classify,0000000000000001,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,,-1,normal,normal,1.3692,,0,0.0,6,0,1,1,4.0
2026-09-21T19:54:50.177,normal,classify,0000000000000005,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,1.898,,0,0.0,4,1,1,1,4.0
2026-09-21T19:54:50.177,normal,classify,0000000000000005,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,17,47550,normal,normal,1.898,,0,0.0,4,1,1,1,4.0
2026-09-21T19:54:50.178,normal,classify,0000000000000005,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,,-1,spoofing,normal,1.898,8.936,1,0.0,4,0,1,1,4.0
2026-09-21T19:54:50.178,normal,classify,0000000000000005,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,,-1,spoofing,normal,1.898,,0,0.0,4,0,1,1,4.0
2026-09-21T19:54:50.185,normal,classify,0000000000000002,10.0.0.3,10.0.0.7,00:00:00:00:00:03,00:00:00:00:00:07,6,5002,normal,normal,3.2499,,0,825.17,2,1,1,1,4.0
2026-09-21T19:54:50.185,normal,classify,0000000000000002,10.0.0.7,10.0.0.3,00:00:00:00:00:07,00:00:00:00:00:03,6,35212,normal,normal,3.2499,,0,413.08,2,1,1,1,4.0
2026-09-21T19:54:50.193,normal,classify,0000000000000003,10.0.0.5,10.0.0.15,00:00:00:00:00:05,00:00:00:00:00:0f,17,5001,normal,normal,1.1978,,0,0.0,6,1,1,1,4.0
2026-09-21T19:54:50.193,normal,classify,0000000000000003,10.0.0.15,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:05,17,47550,normal,normal,1.1978,,0,0.0,6,1,1,1,4.0
2026-09-21T19:54:50.193,normal,classify,0000000000000003,10.0.0.3,10.0.0.7,00:00:00:00:00:03,00:00:00:00:00:07,6,5002,normal,normal,1.1978,,0,813.4,6,1,1,1,4.0
2026-09-21T19:54:50.193,normal,classify,0000000000000003,10.0.0.7,10.0.0.3,00:00:00:00:00:07,00:00:00:00:00:03,6,35212,normal,normal,1.1978,,0,406.7,6,1,1,1,4.0
